//以下全部出自网络和大佬资源，如有冒犯请联系删除。[所有内容仅供学习使用，请勿用于违法用途]
//本人无公众号、无盈利、无引流、免费分享给小白使用，请勿轻信他人，谨防上当受骗。
央卫咪咕,#genre#
河南法治,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=hnfz
河南电视剧,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=hndsj
河南新闻,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=hnxw
欢腾购物,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=htgw
河南公共,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=hngg
河南乡村,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=hnxc
河南国际,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=hngj
河南梨园,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=hnly
文物宝库,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=wwbk
武术世界,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=wspd
睛彩中原,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=jczy
移动戏曲,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=ydxj
象视界,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=xsj
国学频道,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/河南.php?id=gxpd
河南导视,http://43217878.xyz:5566/rtp/239.16.10.218:2000
河南法治,http://49.232.131.30:99/dxxw.php?id=hmfz
移动戏曲,http://43217878.xyz:5566/rtp/239.16.20.120:11200
河南移动,http://43217878.xyz:5566/rtp/239.16.20.204:12040
河南戏曲,http://43217878.xyz:5566/rtp/239.16.10.148:2000
河南新闻,http://live.nctv.top/6688/hntv.php?id=hnxw 
河南都市,http://live.nctv.top/6688/hntv.php?id=hnds 
河南民生,http://live.nctv.top/6688/hntv.php?id=hnms
河南公共,http://live.nctv.top/6688/hntv.php?id=hngg 
河南乡村,http://live.nctv.top/6688/hntv.php?id=hnxc 
河南梨园,http://live.nctv.top/6688/hntv.php?id=hnly 
文物宝库,http://live.nctv.top/6688/hntv.php?id=wwbk
武术世界,http://live.nctv.top/6688/hntv.php?id=wspd 
河南新闻,http://live.nctv.top/6688/hntv.php?id=hnxw
河南都市,http://live.nctv.top/6688/hntv.php?id=hnds
河南电视剧,http://live.nctv.top/6688/hntv.php?id=hndsj
河南公共,http://live.nctv.top/6688/hntv.php?id=hngg
河南乡村,http://live.nctv.top/6688/hntv.php?id=hnxc
河南梨园,http://live.nctv.top/6688/hntv.php?id=hnly
文物宝库,http://live.nctv.top/6688/hntv.php?id=wwbk
武术世界,http://live.nctv.top/6688/hntv.php?id=wspd
睛彩中原,http://live.nctv.top/6688/hntv.php?id=jczy
象视界,http://live.nctv.top/6688/hntv.php?id=xsj
调解剧场,http://43217878.xyz:5566/rtp/239.16.20.197:11970
登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8#http://live.dxhmt.cn:9081/tv/10185-1.m3u8
巩义综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8#http://live.dxhmt.cn:9081/tv/10181-1.m3u8
新密综合,http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8#http://live.dxhmt.cn:9081/tv/10183-2.m3u8
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8#http://live.dxhmt.cn:9081/tv/10182-1.m3u8
新郑综合,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8#http://live.dxhmt.cn:9081/tv/10184-1.m3u8
林州综合,http://tvpull.dxhmt.cn:9081/tv/10581-1.m3u8#http://live.dxhmt.cn:9081/tv/10581-1.m3u8
内黄综合,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8#http://live.dxhmt.cn:9081/tv/10527-1.m3u8
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8#http://live.dxhmt.cn:9081/tv/11322-1.m3u8
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8#http://live.dxhmt.cn:9081/tv/11328-1.m3u8
镇平新闻,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8#http://live.dxhmt.cn:9081/tv/11324-1.m3u8
栾川综合,http://tvpull.dxhmt.cn:9081/tv/10324-1.m3u8#http://live.dxhmt.cn:9081/tv/10324-1.m3u8
孟津综合,http://tvpull.dxhmt.cn:9081/tv/10322-2.m3u8#http://live.dxhmt.cn:9081/tv/10322-2.m3u8
嵩县综合,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8#http://live.dxhmt.cn:9081/tv/10325-1.m3u8
新安综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8#http://live.dxhmt.cn:9081/tv/10323-1.m3u8
偃师综合,http://tvpull.dxhmt.cn:9081/tv/10381-1.m3u8#http://live.dxhmt.cn:9081/tv/10381-1.m3u8
焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8#http://live.dxhmt.cn:9081/tv/11081-1.m3u8
开封综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8#http://live.dxhmt.cn:9081/tv/10200-2.m3u8
开封公共,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8#http://live.dxhmt.cn:9081/tv/10200-3.m3u8
杞县综合,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8#http://live.dxhmt.cn:9081/tv/10221-1.m3u8
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8#http://live.dxhmt.cn:9081/tv/11621-1.m3u8
沈丘综合,http://tvpull.dxhmt.cn:9081/tv/11624-1.m3u8#http://live.dxhmt.cn:9081/tv/11624-1.m3u8
项城综合,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8#http://live.dxhmt.cn:9081/tv/11681-1.m3u8
西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8#http://live.dxhmt.cn:9081/tv/11622-1.m3u8
灵宝综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8#http://live.dxhmt.cn:9081/tv/11282-1.m3u8
卢氏综合,http://tvpull.dxhmt.cn:9081/tv/11224-1.m3u8#http://live.dxhmt.cn:9081/tv/11224-1.m3u8
渑池综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8#http://live.dxhmt.cn:9081/tv/11221-1.m3u8
义马综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8#http://live.dxhmt.cn:9081/tv/11281-1.m3u8
光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8#http://live.dxhmt.cn:9081/tv/11522-1.m3u8
淮滨综合,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8#http://live.dxhmt.cn:9081/tv/11527-1.m3u8
潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8#http://live.dxhmt.cn:9081/tv/11526-1.m3u8
罗山综合,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8#http://live.dxhmt.cn:9081/tv/11521-1.m3u8
济源一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8#http://live.dxhmt.cn:9081/tv/19001-1.m3u8
淇县电视台,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8#http://live.dxhmt.cn:9081/tv/10622-1.m3u8
泌阳综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8#http://live.dxhmt.cn:9081/tv/11726-1.m3u8
上蔡综合,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8#http://live.dxhmt.cn:9081/tv/11722-1.m3u8
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8#http://live.dxhmt.cn:9081/tv/11729-1.m3u8
封丘综合,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8#http://live.dxhmt.cn:9081/tv/10727-1.m3u8
辉县综合,http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8#http://live.dxhmt.cn:9081/tv/10782-1.m3u8
卫辉综合,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8#http://live.dxhmt.cn:9081/tv/10781-1.m3u8
新乡综合,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8#http://live.dxhmt.cn:9081/tv/10721-1.m3u8
原阳综合,http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8#http://live.dxhmt.cn:9081/tv/10725-1.m3u8
宝丰综合,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8#http://live.dxhmt.cn:9081/tv/10421-1.m3u8
郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8#http://live.dxhmt.cn:9081/tv/10425-1.m3u8
鲁山综合,http://tvpull.dxhmt.cn:9081/tv/10423-1.m3u8#http://live.dxhmt.cn:9081/tv/10423-1.m3u8
舞钢综合,http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8#http://live.dxhmt.cn:9081/tv/10481-1.m3u8#http://live.dxhmt.cn:9080/13937510433/1fd30c3556cd401089d087167a7879fe.m3u8


郑州新闻综合,http://live.nctv.top/6688/hntv.php?id=zz1
开封新闻综合,http://live.nctv.top/6688/hntv.php?id=kf1
洛阳新闻综合,http://live.nctv.top/6688/hntv.php?id=ly1
平顶山新闻综合,http://live.nctv.top/6688/hntv.php?id=pds1
安阳新闻综合,http://live.nctv.top/6688/hntv.php?id=ay1
鹤壁新闻综合,http://live.nctv.top/6688/hntv.php?id=hb1
新乡新闻综合,http://live.nctv.top/6688/hntv.php?id=xx1
焦作新闻综合,http://live.nctv.top/6688/hntv.php?id=jz1
濮阳新闻综合,http://live.nctv.top/6688/hntv.php?id=py1
许昌新闻综合,http://live.nctv.top/6688/hntv.php?id=xc1
漯河新闻综合,http://live.nctv.top/6688/hntv.php?id=lh1
三门峡新闻综合,http://live.nctv.top/6688/hntv.php?id=smx1
南阳新闻综合,http://live.nctv.top/6688/hntv.php?id=ny1
商丘新闻综合,http://live.nctv.top/6688/hntv.php?id=sq1
信阳新闻综合,http://live.nctv.top/6688/hntv.php?id=xy1
周口新闻综合,http://live.nctv.top/6688/hntv.php?id=zk1
驻马店新闻综合,http://live.nctv.top/6688/hntv.php?id=zmd1
济源新闻综合,http://live.nctv.top/6688/hntv.php?id=jy1

河南卫视,https://live.lalifeier.eu.org/hntv/hnws.m3u8?t=1733713753&key=5606d8f423efe6cffab27d7de8daf80f
河南都市,https://live.lalifeier.eu.org/hntv/hnds.m3u8?t=1733713753&key=cd1853a9dd9cea79297497d67649c601
河南民生,https://live.lalifeier.eu.org/hntv/hnms.m3u8?t=1733713753&key=bd9a35bbf355c5ab9c78b0b550f7a436
河南法治,https://live.lalifeier.eu.org/hntv/hmfz.m3u8?t=1733713753&key=0cd34984e9c4cd66cf7177e78375145e
河南电视剧,https://live.lalifeier.eu.org/hntv/hndsj.m3u8?t=1733713753&key=afaedf2c969c80f0e92e76848d4c89a1
河南新闻,https://live.lalifeier.eu.org/hntv/hnxw.m3u8?t=1733713753&key=87a5e91e5e86bb566c71ececb7cd90f1
欢腾购物,https://live.lalifeier.eu.org/hntv/htgw.m3u8?t=1733713753&key=73aeab07a2db2b1eb6fd01b00e9553d9
河南公共,https://live.lalifeier.eu.org/hntv/hngg.m3u8?t=1733713753&key=2ed6474a03fa9d41c3fb43f6de0fea8b
河南乡村,https://live.lalifeier.eu.org/hntv/hnxc.m3u8?t=1733713753&key=43f893ebca3be08606e044127bc13e71
河南国际,https://live.lalifeier.eu.org/hntv/hngj.m3u8?t=1733713753&key=8a86096dab66fbf878a1c6bad2ba4242
河南梨园,https://live.lalifeier.eu.org/hntv/hnly.m3u8?t=1733713753&key=3f3c43cd98cdda4d9de1946ca22a06b1
文物宝库,https://live.lalifeier.eu.org/hntv/wwbk.m3u8?t=1733713753&key=45bf64d3e36e8cfb89544b1b8015f693
武术世界,https://live.lalifeier.eu.org/hntv/wspd.m3u8?t=1733713753&key=adc60c70b258cbf2c60a5133ae1bc2f8
睛彩中原,https://live.lalifeier.eu.org/hntv/jczy.m3u8?t=1733713753&key=1bd666b146cc70154dd1ceccd87991a6
移动戏曲,https://live.lalifeier.eu.org/hntv/ydxj.m3u8?t=1733713753&key=21100eae2803e0592141fca261387186
象视界,https://live.lalifeier.eu.org/hntv/xsj.m3u8?t=1733713753&key=3bb2274824ff138399d77a635b984b35
国学频道,https://live.lalifeier.eu.org/hntv/gxpd.m3u8?t=1733713753&key=d78fac5a4c901c596bf6ee816dffa815
郑州新闻综合,http://live3-new.zztv.tv/xwzh/playlist.m3u8
郑州商都,http://live3-new.zztv.tv/sdpd/playlist.m3u8
郑州文体旅游,http://live3-new.zztv.tv/wtly/playlist.m3u8
郑州影视戏曲,http://live3-new.zztv.tv/xqpd/playlist.m3u8
郑州妇女儿童,http://live3-new.zztv.tv/fnet/playlist.m3u8
郑州都市生活,http://live3-new.zztv.tv/dssh/playlist.m3u8

🌠河北地方,#genre#
河北卫视,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/hebei.php?id=hbws
河北经济,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/hebei.php?id=jjsh
河北农民频道,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/hebei.php?id=nmpd
河北都市,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/hebei.php?id=hbds
河北影视,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/hebei.php?id=hbys
河北少儿科技,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/hebei.php?id=sekj
河北公共,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/hebei.php?id=hbgg
河北三家购物,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/hebei.php?id=sjgw
河北经济,http://121.29.191.111:8000/hls/17/index.m3u8
ktv://91kds.com/?type=live&url=http%3A%2F%2F121.29.191.111%3A8000%2Fhls%2F17%2Findex.m3u8&name=%E6%B2%B3%E5%8C%97%E7%BB%8F%E6%B5%8E%E7%94%9F%E6%B4%BB
河北都市,http://121.29.191.111:8000/hls/18/index.m3u8
ktv://91kds.com/?type=live&url=http%3A%2F%2F121.29.191.111%3A8000%2Fhls%2F18%2Findex.m3u8&name=%E6%B2%B3%E5%8C%97%E9%83%BD%E5%B8%82
河北影视,http://121.29.191.111:8000/hls/19/index.m3u8
ktv://91kds.com/?type=live&url=http%3A%2F%2F121.29.191.111%3A8000%2Fhls%2F19%2Findex.m3u8&name=%E6%B2%B3%E5%8C%97%E5%BD%B1%E8%A7%86%E5%89%A7
河北少儿,http://121.29.191.111:8000/hls/20/index.m3u8
ktv://91kds.com/?type=live&url=http%3A%2F%2F121.29.191.111%3A8000%2Fhls%2F20%2Findex.m3u8&name=%E6%B2%B3%E5%8C%97%E5%B0%91%E5%84%BF%E7%A7%91%E6%95%99
河北文旅,http://121.29.191.111:8000/hls/21/index.m3u8
ktv://91kds.com/?type=live&url=http%3A%2F%2F121.29.191.111%3A8000%2Fhls%2F21%2Findex.m3u8&name=%E6%B2%B3%E5%8C%97%E6%96%87%E6%97%85%E5%85%AC%E5%85%B1
河北农民,http://121.29.191.111:8000/hls/22/index.m3u8
ktv://91kds.com/?type=live&url=http%3A%2F%2F121.29.191.111%3A8000%2Fhls%2F22%2Findex.m3u8&name=%E6%B2%B3%E5%8C%97%E5%86%9C%E6%B0%91
石家新闻,http://121.29.191.111:8000/hls/23/index.m3u8
ktv://91kds.com/?type=live&url=http%3A%2F%2F121.29.191.111%3A8000%2Fhls%2F23%2Findex.m3u8&name=%E7%9F%B3%E5%AE%B6%E5%BA%84%E6%96%B0%E9%97%BB%E7%BB%BC%E5%90%88
石家文化,http://121.29.191.111:8000/hls/24/index.m3u8
ktv://91kds.com/?type=live&url=http%3A%2F%2F121.29.191.111%3A8000%2Fhls%2F24%2Findex.m3u8&name=%E7%9F%B3%E5%AE%B6%E5%BA%84%E6%96%87%E5%8C%96%E5%A8%B1%E4%B9%90
石家城市,http://121.29.191.111:8000/hls/25/index.m3u8
ktv://91kds.com/?type=live&url=http%3A%2F%2F121.29.191.111%3A8000%2Fhls%2F25%2Findex.m3u8&name=%E7%9F%B3%E5%AE%B6%E5%BA%84%E5%9F%8E%E5%B8%82%E6%9C%8D%E5%8A%A1
张家-1,http://123.182.60.29:9002/hls/21/index.m3u8
ktv://91kds.com/?type=live&url=http%3A%2F%2F123.182.60.29%3A9002%2Fhls%2F21%2Findex.m3u8&name=%E5%BC%A0%E5%AE%B6%E5%8F%A3%E4%BA%8C%E5%A5%97
张家-2,http://123.182.60.29:9002/hls/21/index.m3u8
ktv://91kds.com/?type=live&url=http%3A%2F%2F123.182.60.29%3A9002%2Fhls%2F21%2Findex.m3u8&name=%E5%BC%A0%E5%AE%B6%E5%8F%A3%E4%BA%8C%E5%A5%97

河北经济生活,http://live.nctv.top/6688/hbtv.php?id=jjsh
河北都市,http://live.nctv.top/6688/hbtv.php?id=hbds
河北影视剧,http://live.nctv.top/6688/hbtv.php?id=hbys
河北公共,http://live.nctv.top/6688/hbtv.php?id=hbgg
河北少儿,http://live.nctv.top/6688/hbtv.php?id=sekj
河北农民,http://live.nctv.top/6688/hbtv.php?id=nmpd
河北经济生活,http://live.nctv.top/6688/hbtv.php?id=jjsh
河北都市,http://live.nctv.top/6688/hbtv.php?id=hbds
河北影视剧,http://live.nctv.top/6688/hbtv.php?id=hbys
河北公共,http://live.nctv.top/6688/hbtv.php?id=hbgg
河北少儿,http://live.nctv.top/6688/hbtv.php?id=sekj
河北农民,http://live.nctv.top/6688/hbtv.php?id=nmpd
高邑融媒,http://live.nctv.top/6688/hbtv1.php?id=gy1
鹿泉综合,http://live.nctv.top/6688/hbtv1.php?id=lq1
鹿泉电视台,http://live.nctv.top/6688/hbtv1.php?id=lq2
保定新闻综合,http://live.nctv.top/6688/hbtv1.php?id=bd1
保定公共x,http://live.nctv.top/6688/hbtv1.php?id=bd2
保定生活健康,http://live.nctv.top/6688/hbtv1.php?id=bd3
定州新闻综合,http://live.nctv.top/6688/hbtv1.php?id=dz1
定州生活,http://live.nctv.top/6688/hbtv1.php?id=dz2
定州国学影视,http://live.nctv.top/6688/hbtv1.php?id=dz3
涞水综合,http://live.nctv.top/6688/hbtv1.php?id=ls1
涞源综合,http://live.nctv.top/6688/hbtv1.php?id=ly1
清苑新闻,http://live.nctv.top/6688/hbtv1.php?id=qy1
清苑生活,http://live.nctv.top/6688/hbtv1.php?id=qy2
望都TV1套,http://live.nctv.top/6688/hbtv1.php?id=wd1
徐水TV1套,http://live.nctv.top/6688/hbtv1.php?id=xs1
承德新闻综合,http://live.nctv.top/6688/hbtv1.php?id=cd1
承德旅游文化,http://live.nctv.top/6688/hbtv1.php?id=cd2
丰宁综合,http://live.nctv.top/6688/hbtv1.php?id=fn1
丰宁娱乐,http://live.nctv.top/6688/hbtv1.php?id=fn2
平泉综合,http://live.nctv.top/6688/hbtv1.php?id=pq1
平泉平泉影视,http://live.nctv.top/6688/hbtv1.php?id=pq2
双滦新闻,http://live.nctv.top/6688/hbtv1.php?id=sl1
双滦影视,http://live.nctv.top/6688/hbtv1.php?id=sl2
围场综合,http://live.nctv.top/6688/hbtv1.php?id=wc1
兴隆综合,http://live.nctv.top/6688/hbtv1.php?id=xl1
南皮综合,http://live.nctv.top/6688/hbtv1.php?id=np1
青县一套,http://live.nctv.top/6688/hbtv1.php?id=qx
任丘一套,http://live.nctv.top/6688/hbtv1.php?id=rq1
任丘二套,http://live.nctv.top/6688/hbtv1.php?id=rq2
邯郸新闻综合,http://live.nctv.top/6688/hbtv1.php?id=hd1
邯郸公共,http://live.nctv.top/6688/hbtv1.php?id=hd2
邯郸科教,http://live.nctv.top/6688/hbtv1.php?id=hd2
成安综合x,http://live.nctv.top/6688/hbtv1.php?id=ca1
涉县新闻综合,http://live.nctv.top/6688/hbtv1.php?id=sx1
三河综合,http://live.nctv.top/6688/hbtv1.php?id=sh1
昌黎电视台,http://live.nctv.top/6688/hbtv1.php?id=cl1
迁西综合,http://live.nctv.top/6688/hbtv1.php?id=qx1
迁西农业,http://live.nctv.top/6688/hbtv1.php?id=qx2
邢台城市生活,http://live.nctv.top/6688/hbtv1.php?id=xt2
临西综合,http://live.nctv.top/6688/hbtv1.php?id=lx1
临西生活,http://live.nctv.top/6688/hbtv1.php?id=lx2
南宫一套,http://live.nctv.top/6688/hbtv1.php?id=ng1
南和综合,http://live.nctv.top/6688/hbtv1.php?id=nh1
南和影视,http://live.nctv.top/6688/hbtv1.php?id=nh2
清河新闻综合,http://live.nctv.top/6688/hbtv1.php?id=qh1
邢台综合,http://jwplay.hebyun.com.cn/live/xtsrmtzs/1500k/tzwj_video.m3u8

平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
定州新闻综合,https://jwliveqxzb.hebyun.com.cn/xxzhpd/xxzhpd.m3u8
邯郸公共,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
承德公共生活,https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8
邯郸科技教育_187,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
平泉影視,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8

河北卫视,https://live.lalifeier.eu.org/hebtv/hbws.m3u8?t=1733713753&key=3c6d0fa1c14ef04e77de016dde001fc7
河北经济,https://live.lalifeier.eu.org/hebtv/hbjj.m3u8?t=1733713753&key=d3e93a18c174da9d99358bacda62456b
河北农民,https://live.lalifeier.eu.org/hebtv/hbnm.m3u8?t=1733713753&key=ba273bcb636237eb8380f45387d8b050
河北都市,https://live.lalifeier.eu.org/hebtv/hbds.m3u8?t=1733713753&key=b4d9ba978de386181f4abbec144114d1
河北影视,https://live.lalifeier.eu.org/hebtv/hbys.m3u8?t=1733713753&key=bbbccb2b23e25df0a22e15d02c90e8eb
少儿科教,https://live.lalifeier.eu.org/hebtv/hbsekj.m3u8?t=1733713753&key=c354b3046580d248e8d3288300a5113a
河北公共,https://live.lalifeier.eu.org/hebtv/hbgg.m3u8?t=1733713753&key=270de85fe777ce6c40fda58f0709a784
三佳购物,https://live.lalifeier.eu.org/hebtv/hbsjgw.m3u8?t=1733713753&key=af7a0698ec5eefddb3e1f31f882b31de

🌠广东地方,#genre#

凤凰电影,http://quan2018.mycloudnas.com:51888/play/a017/index.m3u8
南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=babbcbacdbcf13a3311a264e4dd66b8d&txTime=191b60b41a7

广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8
广东珠江,http://cdn2.163189.xyz/live/gdzj/stream.m3u8
广州综合,http://dns.yiandrive.com:15907/gztv/zhonghe
广州新闻,http://dns.yiandrive.com:15907/gztv/xinwen
广州法治,http://dns.yiandrive.com:15907/gztv/fazhi
广州影视,http://dns.yiandrive.com:15907/gztv/yingshi
广州南国都市,http://dns.yiandrive.com:15907/gztv/shenghuo
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=f0147ae6453a80f5989f382368b72aad&txTime=18d00acf487
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=6f73647cae387d01a3c2132074132a83&txTime=18d00acf487
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=7e9bddad7c8911626ed1d2c09fc605d9&txTime=18d00acf487
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=9be68e7c35579d02d11f6968531343ea&txTime=1903ea2dd6a
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=a4d04c27d0d1d8b7efef2ed7ff1c3eae&txTime=191b60cc9ca
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=4400d75d2114b2db07d86eda8f8218ee&txTime=191b60ce0f6
广州南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=babbcbacdbcf13a3311a264e4dd66b8d&txTime=191b60b41a7
广州综合,http://php.jdshipin.com:8880/gztv.php?id=zhonghe
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广州少儿,http://php.jdshipin.com:8880/gztv.php?id=shaoer
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
广东珠江,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010091/1.m3u8?$海南V6
广东珠江,http://php.jdshipin.com:8880/TVOD/iptv.php?id=gdzj
大湾区卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000011619/index.m3u8

云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8?zguangd
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
河源综合,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?zguangd
河源综合,https://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?_upt=f767206b1671099007
河源综合,http://tmpstream.hyrtv.cn/xwzh/playlist.m3u8?_upt=407e01941606112151?zguangd
潮州公共,http://vod-zjst-time.sobeylive.com/czbtv2019/czggpd.m3u8
潮州综合,http://vod-zjst-time.sobeylive.com/czbtv2019/czzhpd.m3u8
东莞新闻综合,http://php.jdshipin.com:8880/0769.php?id=xwzh
东莞生活资讯,http://php.jdshipin.com:8880/0769.php?id=shzx
广州番禺新闻,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv?fbl=$超清


经典频道,#genre#
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
邵氏影院,http://lxajh.top/tv/douyu.php?id=4246519
邵氏影院,http://jiaojirentv.top/2020/dy.php?id=4246519
经典武侠,http://pan.ailek.cn/view.php/28d19d755e416acb44437024125c4dec.flv
经典功夫,http://ali.hlspull.yximgs.com/live/asdfg99330069316.flv
经典电影,http://ali.hlspull.yximgs.com/live/asdfgjddydy001.flv             
经典乡村,http://ali.hlspull.yximgs.com/live/asdfgjdxcxc002.flv
经典刑侦,http://ali.hlspull.yximgs.com/live/asdfg689930084670.flv
经典音乐,https://ali.hlspull.yximgs.com/live/asdfg6577AA.flv
经典综艺,http://ali.hlspull.yximgs.com/live/asdfgjdzyzy003.flv
经典少儿,http://ali.hlspull.yximgs.com/live/asdfgjdsese004.flv
经典怀旧,https://ali.hlspull.yximgs.com/live/asdfg6588AA.flv
星光戏剧界台,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
经典电影,http://ali.hlspull.yximgs.com/live/asdfgjddydy001.flv
经典怀旧,https://ali.hlspull.yximgs.com/live/asdfg6588AA.flv
经典音乐,https://ali.hlspull.yximgs.com/live/asdfg6577AA.flv
经典乡村,http://ali.hlspull.yximgs.com/live/asdfgjdxcxc002.flv
经典系列,http://ali.hlspull.yximgs.com/live/asdfgjdzyzy003.flv
经典少儿,http://ali.hlspull.yximgs.com/live/asdfgjdsese004.flv
